r2,mae_median,mae,mse,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
-1.1382338829664769,-0.7063657770555628,-0.8905679112205098,-1.1792689251357462,2,2,0.9999950000000001,0.0001,20,3
-15.739887722998201,-1.0820928378999117,-1.100589411846494,-1.9684502143632836,1,3,0.9998370000000001,0.0001,20,3
-15.738902637644753,-1.0820928378999117,-1.0998186426157248,-1.9683343777754136,2,3,1.0,0.0001,20,3
-1.8759918360061962,-1.5930804340200657,-1.622348461344695,-3.541995360521014,1,0,0.9999790000000001,3e-05,20,3
-1.8728450613668066,-1.5930804340200657,-1.621557461344695,-3.538119876232852,2,0,1.0,3e-05,20,3
-1.5489673543629499,-1.202325011145615,-1.3032885077338316,-2.231735144583266,1,1,0.9999520000000001,3e-05,20,3
-1.5447074215880483,-1.202325011145615,-1.3025178410671647,-2.2280053825402026,2,1,1.0,3e-05,20,3
-2.5008609788873124,-0.9618599804921609,-1.1233266464439018,-1.9307787592882528,1,2,0.999986,3e-05,20,3
-2.4936461629789393,-0.9618599804921609,-1.122170492597748,-1.92679967717329,2,2,1.0,3e-05,20,3
-21.798731395419296,-1.5029065350658461,-1.4566628842294786,-2.6809121091575716,1,3,1.0,3e-05,20,3
-1.8728450613668066,-1.5930804340200657,-1.621557461344695,-3.538119876232852,1,0,1.0,1e-05,20,3
-1.5501054877208236,-1.202325011145615,-1.3025178410671647,-2.2327316313407923,1,1,1.0,1e-05,20,3
-3.7876261656175947,-1.262443980492161,-1.3788198637122848,-2.6404495818983102,1,2,0.9999969999999999,1e-05,20,3
-3.7917639291865255,-1.262443980492161,-1.3795906329430538,-2.6427316222472497,2,2,1.0,1e-05,20,3
-18.16447929094103,-1.2924993228044643,-1.2847918642634137,-2.2535589242086607,1,3,1.0,1e-05,20,3
-1.1761730939356987,-1.3881648895735132,-1.4303570451630578,-2.806360796154254,1,0,0.979042,0.003,20,4
-1.182261078831678,-1.3881648895735132,-1.437197468239981,-2.8142117718819044,2,0,0.9991620000000001,0.003,20,4
-1.1844233810220381,-1.3881648895735132,-1.4379238784963913,-2.81700024496494,3,0,0.999361,0.003,20,4
-1.2885190311789754,-0.92072184270303,-1.1078186853956797,-1.7641059759258262,1,1,0.966959,0.003,20,4
-1.4351406667299305,-0.9915462081688442,-1.1430473289854233,-1.877129332931604,2,1,0.9920190000000001,0.003,20,4
-1.4148512270107503,-0.9915462081688442,-1.1401416879597823,-1.861489208742489,3,1,0.992402,0.003,20,4
-2.3494856592844124,-0.7554645178486654,-1.0416080239563474,-1.5464794314875565,1,2,0.9749040000000001,0.003,20,4
-2.4637761531288778,-0.7554645178486654,-1.0598285880589111,-1.5992480998516363,2,2,0.993499,0.003,20,4
-2.456466492055921,-0.7554645178486654,-1.0583757931871163,-1.5958731815357037,3,2,0.993547,0.003,20,4
-9.389110640314922,-0.6799150045662863,-0.8385770039197101,-1.1351804276678867,1,3,0.969517,0.003,20,4
-10.272621767522386,-0.7365779512197064,-0.9065565127997931,-1.2317184831334607,2,3,0.998727,0.003,20,4
-10.281991641680316,-0.7365779512197064,-0.9069197179279984,-1.2327422952885183,3,3,0.999067,0.003,20,4
-10.278130688841483,-0.7365779512197064,-0.9069197179279984,-1.2323204229794695,4,3,0.999077,0.003,20,4
-1.3391035711728807,-1.3881648895735132,-1.473275577357133,-3.016473541822932,1,0,0.9930059999999999,0.001,20,4
-1.3468647606930215,-1.2748461193419964,-1.476423141459697,-3.026482257610082,2,0,0.9988610000000001,0.001,20,4
-1.3468647606930215,-1.2748461193419964,-1.476423141459697,-3.026482257610082,3,0,0.998871,0.001,20,4
-1.5416767113371108,-1.189855827311424,-1.2122533895375034,-1.9592526932281562,1,1,0.996088,0.001,20,4
-1.5509974919856369,-1.189855827311424,-1.2137060562041704,-1.9664376213927637,2,1,0.9996709999999999,0.001,20,4
-1.5509974919856369,-1.189855827311424,-1.2137060562041704,-1.9664376213927637,3,1,0.999674,0.001,20,4
-3.4906587308892076,-1.1615258007466653,-1.2220604881775883,-2.0733665008835565,1,2,0.995093,0.001,20,4
-3.466462697614351,-1.1615258007466653,-1.2172781292032293,-2.06219503410046,2,2,0.9987530000000001,0.001,20,4
-10.636530245476811,-0.7082471459067547,-0.8923916949387877,-1.2714814422488667,1,3,0.9956209999999999,0.001,20,4
